Season,Team 1 ID,Team 1,Team 2 ID,Team 2,Winner ID,Winner,Margin,Ground,Match Date,Match Link
2013,335971,KKR,335975,Daredevils,335971,KKR,6 wickets,Kolkata,"Apr 3, 2013",/ci/engine/match/597998.html
2013,335970,RCB,335978,Mum Indians,335970,RCB,2 runs,Bengaluru,"Apr 4, 2013",/ci/engine/match/597999.html
2013,628333,Sunrisers,474666,Warriors,628333,Sunrisers,22 runs,Hyderabad (Deccan),"Apr 5, 2013",/ci/engine/match/598000.html
2013,335975,Daredevils,335977,Royals,335977,Royals,5 runs,Delhi,"Apr 6, 2013",/ci/engine/match/598001.html
2013,335974,Super Kings,335978,Mum Indians,335978,Mum Indians,9 runs,Chennai,"Apr 6, 2013",/ci/engine/match/598002.html
2013,474666,Warriors,335973,Kings XI,335973,Kings XI,8 wickets,Pune,"Apr 7, 2013",/ci/engine/match/598003.html
2013,628333,Sunrisers,335970,RCB,,tied,,Hyderabad (Deccan),"Apr 7, 2013",/ci/engine/match/598004.html
2013,335977,Royals,335971,KKR,335977,Royals,19 runs,Jaipur,"Apr 8, 2013",/ci/engine/match/598005.html
2013,335970,RCB,628333,Sunrisers,335970,RCB,7 wickets,Bengaluru,"Apr 9, 2013",/ci/engine/match/598048.html
2013,335978,Mum Indians,335975,Daredevils,335978,Mum Indians,44 runs,Mumbai,"Apr 9, 2013",/ci/engine/match/598006.html
2013,335973,Kings XI,335974,Super Kings,335974,Super Kings,10 wickets,Mohali,"Apr 10, 2013",/ci/engine/match/598007.html
2013,335970,RCB,335971,KKR,335970,RCB,8 wickets,Bengaluru,"Apr 11, 2013",/ci/engine/match/598008.html
2013,474666,Warriors,335977,Royals,474666,Warriors,7 wickets,Pune,"Apr 11, 2013",/ci/engine/match/598009.html
2013,335975,Daredevils,628333,Sunrisers,628333,Sunrisers,3 wickets,Delhi,"Apr 12, 2013",/ci/engine/match/598010.html
2013,335978,Mum Indians,474666,Warriors,335978,Mum Indians,41 runs,Mumbai,"Apr 13, 2013",/ci/engine/match/598011.html
2013,335974,Super Kings,335970,RCB,335974,Super Kings,4 wickets,Chennai,"Apr 13, 2013",/ci/engine/match/598012.html
2013,335971,KKR,628333,Sunrisers,335971,KKR,48 runs,Kolkata,"Apr 14, 2013",/ci/engine/match/598013.html
2013,335977,Royals,335973,Kings XI,335977,Royals,6 wickets,Jaipur,"Apr 14, 2013",/ci/engine/match/598014.html
2013,335974,Super Kings,474666,Warriors,474666,Warriors,24 runs,Chennai,"Apr 15, 2013",/ci/engine/match/598015.html
2013,335973,Kings XI,335971,KKR,335973,Kings XI,4 runs,Mohali,"Apr 16, 2013",/ci/engine/match/598016.html
2013,335970,RCB,335975,Daredevils,,tied,,Bengaluru,"Apr 16, 2013",/ci/engine/match/598017.html
2013,474666,Warriors,628333,Sunrisers,628333,Sunrisers,11 runs,Pune,"Apr 17, 2013",/ci/engine/match/598018.html
2013,335977,Royals,335978,Mum Indians,335977,Royals,87 runs,Jaipur,"Apr 17, 2013",/ci/engine/match/598019.html
2013,335975,Daredevils,335974,Super Kings,335974,Super Kings,86 runs,Delhi,"Apr 18, 2013",/ci/engine/match/598020.html
2013,628333,Sunrisers,335973,Kings XI,628333,Sunrisers,5 wickets,Hyderabad (Deccan),"Apr 19, 2013",/ci/engine/match/598021.html
2013,335971,KKR,335974,Super Kings,335974,Super Kings,4 wickets,Kolkata,"Apr 20, 2013",/ci/engine/match/598022.html
2013,335970,RCB,335977,Royals,335970,RCB,7 wickets,Bengaluru,"Apr 20, 2013",/ci/engine/match/598023.html
2013,335975,Daredevils,335978,Mum Indians,335975,Daredevils,9 wickets,Delhi,"Apr 21, 2013",/ci/engine/match/598024.html
2013,335973,Kings XI,474666,Warriors,335973,Kings XI,7 wickets,Mohali,"Apr 21, 2013",/ci/engine/match/598025.html
2013,335974,Super Kings,335977,Royals,335974,Super Kings,5 wickets,Chennai,"Apr 22, 2013",/ci/engine/match/598026.html
